customer_id,first_purchase,last_purchase,total_orders,total_revenue,avg_order_value,city,rfm_segment,churn_risk
CUS010577,2022-11-30,2023-07-12,2,141582,70791,TP.HCM,Hibernating,0.917
CUS015062,2020-11-12,2022-12-22,1,155558,155558,TP.HCM,Lost,0.78
CUS023865,2021-05-31,2022-05-20,1,148517,148517,TP.HCM,Lost,0.779
CUS013365,2022-01-23,2023-08-22,5,325932,65186,Hà Nội,Hibernating,0.95
CUS001557,2021-11-26,2024-02-25,14,1227891,87706,TP.HCM,Loyal,0.104
CUS002829,2021-09-17,2024-03-07,10,757753,75775,TP.HCM,Loyal,0.281
CUS000437,2022-10-25,2024-03-16,15,1688253,112550,Hà Nội,Champions,0.156
CUS022174,2020-04-21,2022-09-12,2,48733,24366,TP.HCM,Lost,0.841
CUS015593,2019-09-25,2022-05-16,1,81848,81848,Hà Nội,Lost,0.937
CUS027529,2020-06-30,2022-05-21,2,70356,35178,TP.HCM,Lost,0.909
CUS017973,2021-05-17,2022-06-03,1,78929,78929,Hà Nội,Lost,0.626
CUS023783,2019-11-02,2022-06-22,3,108394,36131,Hải Phòng,Lost,0.831
CUS002781,2021-05-26,2024-03-15,10,1973671,197367,Hà Nội,Loyal,0.214
CUS003702,2022-04-10,2024-03-14,14,1174598,83900,Hà Nội,Loyal,0.261
CUS005687,2023-10-01,2024-02-16,3,2598931,866310,Hà Nội,Potential Loyalists,0.388
CUS020350,2021-06-15,2023-03-26,1,56155,56155,TP.HCM,Lost,0.719
CUS004728,2023-08-25,2024-03-09,2,405755,202878,Hà Nội,Potential Loyalists,0.128
CUS017623,2021-02-25,2022-05-16,2,88119,44060,Hà Nội,Lost,0.89
CUS002952,2022-07-18,2024-02-15,7,1635599,233657,TP.HCM,Loyal,0.402
CUS023973,2020-01-29,2022-08-29,2,41727,20864,TP.HCM,Lost,0.68
CUS002556,2021-10-17,2024-02-29,17,1297268,76310,TP.HCM,Loyal,0.202
CUS010351,2022-10-07,2023-05-06,4,152142,38036,TP.HCM,Hibernating,0.666
CUS024038,2021-05-29,2023-01-10,2,70641,35320,Hà Nội,Lost,0.833
CUS017882,2022-03-14,2022-05-04,1,25600,25600,TP.HCM,Lost,0.686
CUS012738,2022-01-17,2023-06-24,1,513893,513893,TP.HCM,Hibernating,0.814
CUS006466,2023-04-16,2024-02-18,1,735970,735970,TP.HCM,Potential Loyalists,0.52
CUS007356,2022-04-12,2024-01-27,9,726758,80751,TP.HCM,At Risk,0.654
CUS015718,2022-02-27,2022-12-28,2,46495,23248,TP.HCM,Lost,0.796
CUS007824,2022-10-26,2024-01-25,4,423729,105932,Hà Nội,At Risk,0.591
CUS023932,2022-01-22,2022-08-06,1,43050,43050,TP.HCM,Lost,0.815
CUS012450,2022-12-27,2023-04-28,1,323564,323564,Hà Nội,Hibernating,0.746
CUS025952,2021-04-21,2022-04-21,2,42969,21484,TP.HCM,Lost,0.837
CUS015272,2021-11-14,2022-10-01,1,24627,24627,TP.HCM,Lost,0.909
CUS005186,2023-11-23,2024-02-06,2,157655,78828,TP.HCM,Potential Loyalists,0.298
CUS022032,2021-09-07,2022-04-06,1,46235,46235,TP.HCM,Lost,0.871
CUS008550,2022-09-06,2023-12-08,2,410681,205340,TP.HCM,At Risk,0.55
CUS005243,2023-11-25,2024-02-27,1,374186,374186,Hà Nội,Potential Loyalists,0.37
CUS018515,2019-12-22,2022-07-24,1,154495,154495,TP.HCM,Lost,0.864
CUS002093,2021-12-12,2024-03-05,13,654420,50340,TP.HCM,Loyal,0.146
CUS021794,2022-02-09,2022-10-09,2,72699,36350,TP.HCM,Lost,0.91
CUS010208,2023-03-23,2023-07-14,4,315997,78999,Hà Nội,Hibernating,0.516
CUS011949,2021-05-09,2023-10-21,2,173010,86505,TP.HCM,Hibernating,0.807
CUS000188,2023-03-13,2024-03-14,16,1690984,105686,TP.HCM,Champions,0.115
CUS025765,2020-02-08,2022-04-27,2,88543,44272,Cần Thơ,Lost,0.758
CUS020040,2022-01-04,2022-11-11,2,68241,34120,Hà Nội,Lost,0.958
CUS019811,2019-08-25,2022-04-08,1,58434,58434,Cần Thơ,Lost,0.953
CUS024584,2020-09-26,2023-01-24,2,68891,34446,TP.HCM,Lost,0.742
CUS001382,2021-11-16,2024-03-13,8,781960,97745,TP.HCM,Loyal,0.28
CUS024812,2021-10-04,2022-08-31,1,163060,163060,TP.HCM,Lost,0.944
CUS008606,2023-05-02,2024-01-26,8,835032,104379,Hà Nội,At Risk,0.589
CUS023812,2019-11-22,2023-01-07,2,32673,16336,Hà Nội,Lost,0.752
CUS015744,2019-10-30,2022-12-06,2,63264,31632,Cần Thơ,Lost,0.718
CUS021422,2021-06-14,2022-04-16,1,43432,43432,TP.HCM,Lost,0.922
CUS021282,2020-08-08,2022-05-08,2,74422,37211,Hà Nội,Lost,0.639
CUS011529,2023-03-12,2023-10-29,2,348713,174356,Hà Nội,Hibernating,0.54
CUS019560,2019-10-28,2022-09-26,3,50595,16865,Hà Nội,Lost,0.709
CUS015039,2019-05-31,2022-04-04,1,70887,70887,Đà Nẵng,Lost,0.608
CUS027636,2021-09-20,2022-04-10,2,84932,42466,TP.HCM,Lost,0.893
CUS025078,2020-04-09,2022-05-10,2,56902,28451,TP.HCM,Lost,0.745
CUS008449,2023-02-23,2023-12-06,7,726009,103716,TP.HCM,At Risk,0.794
CUS011391,2022-07-19,2023-04-06,1,256011,256011,Hải Phòng,Hibernating,0.73
CUS027864,2021-01-26,2023-01-01,1,158662,158662,TP.HCM,Lost,0.99
CUS007296,2023-10-31,2024-01-30,2,452611,226306,TP.HCM,Potential Loyalists,0.653
CUS018620,2020-08-02,2023-03-09,3,94580,31527,TP.HCM,Lost,0.99
CUS008069,2022-12-01,2023-12-14,1,1116147,1116147,TP.HCM,At Risk,0.657
CUS012936,2021-06-13,2023-07-23,2,132081,66040,Hà Nội,Hibernating,0.889
CUS009960,2022-07-07,2023-04-13,2,343027,171514,Hà Nội,Hibernating,0.656
CUS020621,2020-10-16,2022-11-17,1,140544,140544,TP.HCM,Lost,0.973
CUS024166,2021-12-03,2023-03-16,2,78396,39198,Hà Nội,Lost,0.858
CUS024560,2019-07-24,2022-10-08,2,37002,18501,TP.HCM,Lost,0.984
CUS009765,2021-07-27,2023-04-11,2,187940,93970,TP.HCM,Hibernating,0.699
CUS000025,2022-05-17,2024-03-26,21,1184578,56408,TP.HCM,Champions,0.081
CUS003364,2021-08-15,2024-02-15,15,1179768,78651,TP.HCM,Loyal,0.231
CUS001089,2023-09-13,2024-03-18,19,4316594,227189,TP.HCM,Champions,0.199
CUS012867,2021-11-18,2023-09-23,3,350948,116983,Đà Nẵng,Hibernating,0.55
CUS010887,2021-12-12,2023-09-15,3,184530,61510,TP.HCM,Hibernating,0.516
CUS011591,2021-08-27,2023-09-20,1,282663,282663,Hải Phòng,Hibernating,0.763
CUS026827,2020-07-27,2022-07-04,4,51154,12788,TP.HCM,Lost,0.816
CUS019226,2021-01-05,2022-04-16,2,26015,13008,Hà Nội,Lost,0.647
CUS010504,2021-11-09,2023-07-10,4,165419,41355,Hải Phòng,Hibernating,0.459
CUS023922,2019-10-12,2023-02-18,1,34787,34787,TP.HCM,Lost,0.869
CUS012307,2022-06-01,2023-04-23,6,286703,47784,TP.HCM,Hibernating,0.78
CUS023855,2019-04-05,2022-05-13,2,156819,78410,Đà Nẵng,Lost,0.67
CUS020537,2019-04-01,2023-03-07,1,86186,86186,Hà Nội,Lost,0.974
CUS017080,2020-12-15,2022-09-24,2,97792,48896,Đà Nẵng,Lost,0.805
CUS015907,2020-03-30,2022-09-10,1,22361,22361,Cần Thơ,Lost,0.798
CUS026863,2021-11-03,2022-11-05,1,47930,47930,TP.HCM,Lost,0.859
CUS011945,2021-08-18,2023-09-04,1,976429,976429,TP.HCM,Hibernating,0.719
CUS006338,2023-08-05,2024-02-04,2,124557,62278,TP.HCM,Potential Loyalists,0.427
CUS017612,2022-03-27,2022-05-17,1,47146,47146,Đà Nẵng,Lost,0.64
CUS018384,2020-01-28,2022-11-13,3,92260,30753,Hà Nội,Lost,0.704
CUS000277,2023-07-22,2024-03-24,14,1610923,115066,TP.HCM,Champions,0.065
CUS012414,2022-08-21,2023-11-05,5,94413,18883,TP.HCM,Hibernating,0.676
CUS022314,2019-05-27,2022-04-08,1,95471,95471,Hà Nội,Lost,0.775
CUS019338,2019-06-14,2022-09-07,2,140279,70140,TP.HCM,Lost,0.866
CUS020022,2020-09-13,2023-01-07,3,67418,22473,Hà Nội,Lost,0.764
CUS003907,2022-09-25,2024-03-08,14,1069116,76365,Hải Phòng,Loyal,0.153
CUS021163,2020-06-23,2022-05-11,1,139425,139425,Hà Nội,Lost,0.843
CUS005846,2023-10-23,2024-02-14,4,209732,52433,TP.HCM,Potential Loyalists,0.484
CUS027586,2021-02-24,2023-02-07,1,146584,146584,Hà Nội,Lost,0.916
CUS020502,2020-02-06,2022-10-31,2,85749,42874,TP.HCM,Lost,0.893
CUS001138,2022-11-05,2024-03-16,14,2751884,196563,TP.HCM,Champions,0.01
CUS019152,2021-10-16,2022-10-21,2,68745,34372,Cần Thơ,Lost,0.919
CUS018109,2022-02-11,2022-06-29,2,60385,30192,Hà Nội,Lost,0.864
CUS013325,2021-05-15,2023-08-02,5,267884,53577,TP.HCM,Hibernating,0.722
CUS023365,2020-02-28,2023-03-12,2,36300,18150,Hà Nội,Lost,0.908
CUS002491,2021-05-03,2024-02-19,8,944997,118125,Cần Thơ,Loyal,0.16
CUS021827,2021-10-12,2022-09-07,2,100020,50010,TP.HCM,Lost,0.961
CUS016166,2022-03-19,2022-12-22,3,52058,17353,TP.HCM,Lost,0.897
CUS007743,2022-08-02,2024-01-20,6,966965,161161,TP.HCM,At Risk,0.76
CUS014483,2021-08-26,2022-11-03,2,20047,10024,TP.HCM,Lost,0.899
CUS013128,2021-05-25,2023-06-23,1,145981,145981,TP.HCM,Hibernating,0.836
CUS003936,2022-06-19,2024-02-14,12,1268291,105691,Hà Nội,Loyal,0.251
CUS015073,2020-08-18,2022-09-23,2,55442,27721,Hà Nội,Lost,0.81
CUS002385,2022-12-02,2024-03-21,7,1479916,211417,Hà Nội,Loyal,0.147
CUS008017,2023-08-14,2024-01-07,2,410240,205120,TP.HCM,At Risk,0.692
CUS007085,2024-01-22,2024-03-01,7,1032278,147468,TP.HCM,Potential Loyalists,0.354
CUS016500,2019-09-25,2022-06-03,2,88812,44406,TP.HCM,Lost,0.99
CUS001864,2022-02-07,2024-03-21,13,666148,51242,TP.HCM,Loyal,0.229
CUS015689,2019-09-05,2023-01-06,1,39613,39613,TP.HCM,Lost,0.846
CUS019504,2020-06-03,2022-05-29,1,82340,82340,Hà Nội,Lost,0.728
CUS020643,2019-06-04,2023-03-13,1,29230,29230,TP.HCM,Lost,0.829
CUS000365,2022-04-03,2024-03-17,17,4804608,282624,TP.HCM,Champions,0.162
CUS009095,2022-05-30,2023-07-25,3,461339,153780,Hà Nội,Hibernating,0.689
CUS019204,2019-05-11,2022-05-01,4,77376,19344,Hà Nội,Lost,0.766
CUS024516,2021-05-23,2022-06-23,1,59659,59659,TP.HCM,Lost,0.813
CUS024315,2020-10-18,2022-10-15,1,44468,44468,TP.HCM,Lost,0.906
CUS018355,2021-11-26,2022-09-12,3,84821,28274,TP.HCM,Lost,0.927
CUS021084,2020-01-26,2022-09-16,1,93103,93103,Hải Phòng,Lost,0.759
CUS003803,2021-11-05,2024-02-13,14,1102924,78780,TP.HCM,Loyal,0.288
CUS015310,2021-12-18,2022-06-28,4,113281,28320,TP.HCM,Lost,0.769
CUS022453,2021-06-21,2023-02-07,2,93675,46838,Hà Nội,Lost,0.989
CUS003537,2021-12-01,2024-03-01,6,1930421,321737,TP.HCM,Loyal,0.211
CUS003826,2023-02-18,2024-02-20,17,1053110,61948,TP.HCM,Loyal,0.277
CUS006643,2023-07-07,2024-02-21,2,775119,387560,TP.HCM,Potential Loyalists,0.538
CUS026079,2020-02-08,2023-02-09,1,33188,33188,TP.HCM,Lost,0.891
CUS012992,2021-06-24,2023-08-08,6,161752,26959,TP.HCM,Hibernating,0.557
CUS018331,2019-08-15,2022-04-23,1,33251,33251,Đà Nẵng,Lost,0.804
CUS020879,2020-02-10,2022-10-10,1,101715,101715,Hà Nội,Lost,0.99
CUS024529,2019-05-02,2022-07-13,1,48791,48791,TP.HCM,Lost,0.81
CUS013528,2021-07-20,2023-10-12,3,260723,86908,TP.HCM,Hibernating,0.762
CUS007270,2023-04-11,2024-01-31,3,1281840,427280,Hà Nội,Potential Loyalists,0.232
CUS024805,2022-02-27,2022-12-18,1,73880,73880,TP.HCM,Lost,0.609
CUS007930,2023-01-30,2024-01-04,6,560482,93414,Hà Nội,At Risk,0.591
CUS012983,2021-04-19,2023-04-26,1,158479,158479,TP.HCM,Hibernating,0.843
CUS007167,2023-07-19,2024-02-15,4,604290,151072,TP.HCM,Potential Loyalists,0.451
CUS012870,2021-05-29,2023-04-11,1,254538,254538,Hà Nội,Hibernating,0.568
CUS023348,2019-06-12,2023-03-16,1,89155,89155,Hà Nội,Lost,0.823
CUS005868,2024-01-22,2024-02-24,5,964472,192894,TP.HCM,Potential Loyalists,0.36
CUS004762,2023-07-15,2024-02-07,3,224496,74832,TP.HCM,Potential Loyalists,0.416
CUS000883,2022-05-27,2024-03-18,12,1562887,130241,Hà Nội,Champions,0.09
CUS013894,2021-12-25,2023-11-28,1,197546,197546,Cần Thơ,Hibernating,0.785
CUS025961,2019-04-11,2023-02-22,2,115179,57590,TP.HCM,Lost,0.755
CUS000558,2022-12-04,2024-03-25,15,2183762,145584,TP.HCM,Champions,0.204
CUS001961,2023-01-02,2024-02-14,14,710350,50739,Cần Thơ,Loyal,0.062
CUS013332,2023-02-22,2023-05-11,1,267444,267444,TP.HCM,Hibernating,0.758
CUS001208,2022-07-12,2024-03-17,20,2792327,139616,TP.HCM,Champions,0.075
CUS007685,2022-06-14,2024-01-10,8,702968,87871,TP.HCM,At Risk,0.573
CUS016860,2021-01-24,2022-04-25,2,130516,65258,TP.HCM,Lost,0.764
CUS022923,2020-12-31,2022-08-20,1,188136,188136,Hà Nội,Lost,0.793
CUS012022,2022-08-08,2023-04-21,2,246381,123190,TP.HCM,Hibernating,0.636
CUS010486,2023-01-13,2023-06-17,5,288616,57723,TP.HCM,Hibernating,0.58
CUS019596,2021-02-26,2023-03-08,2,42417,21208,TP.HCM,Lost,0.704
CUS003631,2023-02-02,2024-03-05,12,1213756,101146,Hà Nội,Loyal,0.208
CUS001709,2022-10-16,2024-02-17,7,1727018,246717,TP.HCM,Loyal,0.226
CUS001141,2022-05-29,2024-03-15,24,1331488,55479,TP.HCM,Champions,0.183
CUS019547,2020-08-15,2023-02-10,2,20292,10146,TP.HCM,Lost,0.986
CUS006208,2023-12-19,2024-02-01,2,641992,320996,TP.HCM,Potential Loyalists,0.279
CUS026862,2020-03-19,2022-06-24,1,51168,51168,TP.HCM,Lost,0.664
CUS020115,2021-01-05,2022-12-12,2,43031,21516,Hà Nội,Lost,0.831
CUS024678,2020-07-24,2022-07-31,2,117844,58922,Cần Thơ,Lost,0.754
CUS002661,2021-09-30,2024-02-25,11,712548,64777,Hải Phòng,Loyal,0.072
CUS014853,2022-02-05,2022-05-07,1,161972,161972,TP.HCM,Lost,0.726
CUS001308,2022-07-08,2024-03-08,12,1304293,108691,TP.HCM,Loyal,0.343
CUS018952,2022-01-11,2022-11-24,2,229042,114521,TP.HCM,Lost,0.84
CUS016213,2021-03-24,2022-12-22,2,111317,55658,TP.HCM,Lost,0.756
CUS012453,2021-08-05,2023-11-07,4,443242,110810,TP.HCM,Hibernating,0.773
CUS019219,2021-09-06,2022-12-28,2,136180,68090,TP.HCM,Lost,0.787
CUS006906,2023-06-20,2024-03-01,3,507896,169299,TP.HCM,Potential Loyalists,0.253
CUS011928,2022-02-28,2023-06-07,3,62254,20751,Hà Nội,Hibernating,0.554
CUS014073,2022-02-08,2022-08-17,1,120805,120805,TP.HCM,Lost,0.753
CUS009430,2023-03-19,2023-07-23,1,234010,234010,TP.HCM,Hibernating,0.797
CUS002152,2022-03-23,2024-03-08,18,1609066,89393,Hà Nội,Loyal,0.209
CUS020220,2020-09-29,2023-03-22,2,44827,22414,Hà Nội,Lost,0.88
CUS027582,2021-05-07,2022-07-13,1,28042,28042,TP.HCM,Lost,0.823
CUS022801,2022-02-27,2023-02-17,2,67917,33958,TP.HCM,Lost,0.743
CUS025431,2019-09-13,2023-03-17,1,77491,77491,TP.HCM,Lost,0.947
CUS013284,2021-08-31,2023-06-14,2,458666,229333,TP.HCM,Hibernating,0.69
CUS005005,2023-04-07,2024-02-28,3,1128678,376226,TP.HCM,Potential Loyalists,0.347
CUS023011,2021-12-22,2022-12-09,1,17761,17761,Hà Nội,Lost,0.938
CUS015997,2019-11-21,2023-03-15,1,58581,58581,Hà Nội,Lost,0.897
CUS001628,2022-09-27,2024-03-05,12,818541,68212,TP.HCM,Loyal,0.084
CUS019841,2020-06-28,2022-06-05,1,44997,44997,Hà Nội,Lost,0.903
CUS009715,2022-10-17,2023-11-01,1,357536,357536,TP.HCM,Hibernating,0.698
CUS021316,2021-05-01,2022-08-23,1,61705,61705,Hải Phòng,Lost,0.715
CUS000359,2023-02-15,2024-03-16,22,1216627,55301,Đà Nẵng,Champions,0.078
CUS000139,2022-08-15,2024-03-25,17,5643077,331946,Hà Nội,Champions,0.056
CUS008492,2022-04-26,2024-01-09,5,568338,113668,Hà Nội,At Risk,0.653
CUS016767,2021-10-27,2022-09-30,1,57858,57858,Hà Nội,Lost,0.854
CUS011182,2022-03-07,2023-07-03,6,127281,21214,Hà Nội,Hibernating,0.862
CUS000341,2023-01-13,2024-03-14,20,1803989,90199,Hà Nội,Champions,0.113
CUS004858,2023-11-08,2024-02-02,3,730051,243350,Hà Nội,Potential Loyalists,0.339
CUS027029,2020-08-01,2022-05-08,2,45760,22880,Hà Nội,Lost,0.869
CUS017824,2019-07-14,2022-04-17,3,30271,10090,TP.HCM,Lost,0.751
CUS009570,2023-01-05,2023-04-15,2,357209,178604,TP.HCM,Hibernating,0.65
CUS013866,2023-03-01,2023-11-08,3,1054439,351480,Hà Nội,Hibernating,0.46
CUS017331,2020-02-01,2023-02-12,1,40444,40444,TP.HCM,Lost,0.896
CUS010583,2022-09-29,2023-10-28,4,206534,51634,Cần Thơ,Hibernating,0.541
CUS005499,2023-12-31,2024-02-15,2,607476,303738,Hà Nội,Potential Loyalists,0.39
CUS021301,2020-04-24,2022-06-15,2,124800,62400,TP.HCM,Lost,0.919
CUS008557,2022-06-22,2023-12-27,5,504283,100857,Hà Nội,At Risk,0.412
CUS010914,2021-05-12,2023-09-17,1,70569,70569,Hà Nội,Hibernating,0.702
CUS001933,2022-07-27,2024-03-11,6,1624604,270767,TP.HCM,Loyal,0.263
CUS002353,2023-02-10,2024-02-24,12,690104,57509,TP.HCM,Loyal,0.293
CUS015849,2021-01-11,2022-12-24,2,155338,77669,TP.HCM,Lost,0.936
CUS003237,2022-10-20,2024-02-21,18,1572049,87336,TP.HCM,Loyal,0.148
CUS012356,2021-09-21,2023-04-24,1,450016,450016,Hà Nội,Hibernating,0.564
CUS009494,2021-05-19,2023-10-28,3,400515,133505,Hà Nội,Hibernating,0.862
CUS025518,2021-06-06,2022-10-01,1,55589,55589,Hà Nội,Lost,0.803
CUS003808,2022-12-30,2024-02-22,7,2099862,299980,Hà Nội,Loyal,0.144
CUS001937,2022-09-18,2024-03-18,7,936469,133781,Hà Nội,Loyal,0.128
CUS005620,2023-11-21,2024-02-03,1,2265240,2265240,Hà Nội,Potential Loyalists,0.472
CUS014974,2020-11-17,2022-10-26,2,73511,36756,TP.HCM,Lost,0.915
CUS020539,2021-08-08,2022-09-20,1,35673,35673,Hà Nội,Lost,0.707
CUS018801,2021-03-03,2023-01-02,3,22981,7660,TP.HCM,Lost,0.846
CUS024562,2020-10-27,2022-08-11,3,43203,14401,TP.HCM,Lost,0.826
CUS006140,2023-06-10,2024-01-31,3,223887,74629,Đà Nẵng,Potential Loyalists,0.283
CUS000786,2023-04-01,2024-03-16,26,1473113,56658,TP.HCM,Champions,0.05
CUS023174,2019-05-17,2022-09-14,2,48707,24354,Cần Thơ,Lost,0.677
CUS008037,2022-07-10,2024-01-17,9,467023,51891,Hải Phòng,At Risk,0.453
CUS008316,2022-05-13,2023-12-22,3,624520,208173,TP.HCM,At Risk,0.693
CUS027259,2021-12-24,2022-09-11,2,99258,49629,Hà Nội,Lost,0.781
CUS022053,2020-03-05,2022-12-15,1,50227,50227,Hà Nội,Lost,0.892
CUS018557,2021-09-23,2022-04-19,2,85794,42897,Cần Thơ,Lost,0.889
CUS002170,2021-12-25,2024-03-19,18,1282689,71260,TP.HCM,Loyal,0.278
CUS023013,2019-04-30,2023-03-17,1,119790,119790,Hà Nội,Lost,0.762
CUS020394,2019-05-27,2022-04-23,2,37930,18965,Cần Thơ,Lost,0.693
CUS020725,2020-04-13,2022-12-07,1,70058,70058,Hà Nội,Lost,0.918
CUS017295,2021-09-18,2022-04-02,3,13537,4512,Hà Nội,Lost,0.922
CUS022653,2019-05-21,2022-04-20,2,150784,75392,TP.HCM,Lost,0.945
CUS014139,2021-09-20,2022-12-16,3,104543,34848,Đà Nẵng,Lost,0.808
CUS018694,2020-07-02,2022-05-23,1,123727,123727,TP.HCM,Lost,0.82
CUS011827,2023-02-28,2023-05-03,2,99028,49514,Hà Nội,Hibernating,0.878
CUS016347,2022-02-20,2023-01-31,1,80677,80677,TP.HCM,Lost,0.761
CUS006592,2024-01-10,2024-02-25,4,651890,162972,Hà Nội,Potential Loyalists,0.338
CUS004459,2023-05-04,2024-02-18,3,787353,262451,Hà Nội,Potential Loyalists,0.437
CUS014326,2021-01-31,2022-12-02,1,149578,149578,TP.HCM,Lost,0.846
CUS007598,2023-06-24,2024-01-20,3,475247,158416,Đà Nẵng,At Risk,0.284
CUS009371,2022-11-30,2023-06-12,3,159886,53295,TP.HCM,Hibernating,0.838
CUS004653,2023-07-13,2024-02-28,3,161020,53673,TP.HCM,Potential Loyalists,0.345
CUS022603,2021-04-09,2022-05-13,3,164129,54710,TP.HCM,Lost,0.621
CUS000443,2022-10-16,2024-03-18,13,2417406,185954,Cần Thơ,Champions,0.01
CUS019800,2019-07-04,2023-03-20,2,69493,34746,TP.HCM,Lost,0.721
CUS009592,2022-09-16,2023-11-14,5,415541,83108,TP.HCM,Hibernating,0.858
CUS026228,2020-03-03,2023-02-04,1,17967,17967,TP.HCM,Lost,0.939
CUS024577,2019-04-23,2022-06-07,1,32113,32113,Hải Phòng,Lost,0.643
CUS009650,2023-03-19,2023-08-14,3,499811,166604,Hà Nội,Hibernating,0.628
CUS025020,2019-06-01,2022-04-22,1,26041,26041,TP.HCM,Lost,0.81
CUS005745,2023-07-25,2024-03-10,3,260710,86903,Cần Thơ,Potential Loyalists,0.23
CUS015748,2020-01-09,2022-07-19,1,51067,51067,Cần Thơ,Lost,0.721
CUS017439,2019-10-28,2022-11-27,1,52422,52422,Đà Nẵng,Lost,0.825
CUS015846,2019-07-21,2022-11-27,1,123274,123274,TP.HCM,Lost,0.894
CUS020084,2021-10-19,2022-12-27,1,47445,47445,TP.HCM,Lost,0.866
CUS011952,2022-05-20,2023-05-14,3,292993,97664,TP.HCM,Hibernating,0.509
CUS000930,2022-08-27,2024-03-26,14,1434265,102448,Hà Nội,Champions,0.089
CUS026837,2021-12-23,2022-10-27,2,44771,22386,TP.HCM,Lost,0.713
CUS022853,2021-11-18,2022-04-24,1,39836,39836,TP.HCM,Lost,0.913
CUS008768,2023-08-24,2024-01-24,10,690876,69088,TP.HCM,At Risk,0.466
CUS018214,2021-10-29,2023-03-05,1,56908,56908,TP.HCM,Lost,0.834
CUS011121,2023-01-27,2023-04-01,3,307452,102484,Đà Nẵng,Hibernating,0.469
CUS014731,2020-10-10,2022-06-15,1,311173,311173,Hà Nội,Lost,0.803
CUS011739,2022-01-25,2023-08-30,6,322370,53728,Hà Nội,Hibernating,0.616
CUS013791,2022-02-19,2023-11-13,3,216418,72139,Hà Nội,Hibernating,0.662
CUS026741,2022-02-14,2023-01-08,2,155683,77842,TP.HCM,Lost,0.831
CUS021931,2022-01-16,2023-03-04,2,97580,48790,Hà Nội,Lost,0.727
CUS025318,2020-12-24,2022-06-29,2,72622,36311,TP.HCM,Lost,0.854
CUS002012,2022-06-22,2024-03-04,5,3346993,669399,TP.HCM,Loyal,0.164
CUS017298,2020-04-05,2022-07-11,2,76880,38440,Đà Nẵng,Lost,0.712
CUS007612,2023-01-09,2024-01-27,6,432076,72013,Hà Nội,At Risk,0.516
CUS019658,2020-09-05,2022-07-16,2,196744,98372,TP.HCM,Lost,0.872
CUS016029,2021-06-09,2023-03-14,1,130404,130404,TP.HCM,Lost,0.943
CUS024641,2020-06-11,2022-11-05,2,139554,69777,Hà Nội,Lost,0.74
CUS027706,2020-02-24,2022-07-26,1,62764,62764,Hà Nội,Lost,0.75
CUS018991,2020-03-20,2022-07-17,1,53027,53027,Hải Phòng,Lost,0.662
CUS021313,2020-09-08,2022-04-04,1,91421,91421,TP.HCM,Lost,0.881
CUS006565,2023-07-18,2024-02-23,6,1099804,183301,TP.HCM,Potential Loyalists,0.4
CUS025321,2021-06-19,2022-08-23,1,132677,132677,TP.HCM,Lost,0.808
CUS016391,2021-06-08,2022-09-03,3,72073,24024,TP.HCM,Lost,0.834
CUS011173,2023-03-07,2023-09-18,3,233559,77853,TP.HCM,Hibernating,0.595
CUS007836,2023-03-21,2024-01-27,5,243828,48766,TP.HCM,At Risk,0.606
CUS022968,2020-05-23,2022-12-29,1,16958,16958,Đà Nẵng,Lost,0.769
CUS003362,2022-04-02,2024-03-10,14,2227008,159072,TP.HCM,Loyal,0.173
CUS012967,2023-03-15,2023-07-10,3,462461,154154,TP.HCM,Hibernating,0.77
CUS010136,2021-05-25,2023-11-22,4,575825,143956,Đà Nẵng,Hibernating,0.616
CUS027115,2020-05-06,2022-04-01,1,30808,30808,Cần Thơ,Lost,0.682
CUS018020,2021-09-29,2022-05-15,2,27032,13516,TP.HCM,Lost,0.883
CUS001142,2023-08-13,2024-03-20,28,3491750,124705,TP.HCM,Champions,0.127
CUS026025,2019-11-02,2023-03-01,1,24089,24089,TP.HCM,Lost,0.983
CUS026199,2021-03-16,2022-10-02,1,169285,169285,TP.HCM,Lost,0.873
CUS015008,2021-01-30,2022-10-12,3,85214,28405,TP.HCM,Lost,0.972
CUS015435,2019-08-30,2023-02-09,3,42567,14189,TP.HCM,Lost,0.915
CUS016744,2021-06-16,2022-08-17,1,47470,47470,TP.HCM,Lost,0.704
CUS018455,2021-04-05,2022-08-02,1,163649,163649,Đà Nẵng,Lost,0.847
CUS003135,2022-11-22,2024-02-18,12,1160771,96731,TP.HCM,Loyal,0.37
CUS021545,2021-10-20,2022-08-05,1,60514,60514,TP.HCM,Lost,0.73
CUS006991,2023-12-09,2024-03-09,7,653377,93340,TP.HCM,Potential Loyalists,0.535
CUS019628,2020-05-23,2023-02-28,2,76195,38098,TP.HCM,Lost,0.827
CUS025513,2019-08-06,2022-06-18,1,39473,39473,TP.HCM,Lost,0.833
CUS018627,2021-08-12,2022-05-20,1,42451,42451,TP.HCM,Lost,0.865
CUS017859,2019-08-21,2022-11-27,1,104103,104103,Đà Nẵng,Lost,0.733
CUS001824,2021-10-22,2024-03-01,13,425294,32715,Hà Nội,Loyal,0.2
CUS010082,2022-02-26,2023-09-20,1,179911,179911,TP.HCM,Hibernating,0.553
CUS003260,2022-04-13,2024-03-18,13,1058541,81426,TP.HCM,Loyal,0.279
CUS010214,2021-11-18,2023-07-02,1,92868,92868,Hà Nội,Hibernating,0.688
